oil	kos	cor	pvalue	p.adjust	abs_cor	cor2
¦Á.Thujene	K14504	-0.440486575010756	0.00172888387082288	0.0172789267839306	0.440486575010756	-1
¦Á.Thujene	K13426	0.375710026441482	0.00849926950901713	0.038383797782658	0.375710026441482	1
¦Á.Thujene	K20772	-0.431798476884311	0.00218033698602551	0.0190779486277232	0.431798476884311	-1
¦Á.Thujene	K12126	-0.41214165487323	0.00360591883771865	0.0238681678816344	0.41214165487323	-1
¦Á.Thujene	K11340	0.40263904754743	0.00455099727692473	0.026391474213729	0.40263904754743	1
¦Â.Pinene	K19613	0.375091626058461	0.00861700456722992	0.03860418046119	0.375091626058461	1
¦Â.Pinene	K14514	0.383778072746745	0.00708600494605805	0.0348084453490571	0.383778072746745	1
¦Â.Pinene	K13428	0.374440142556839	0.00874256005207842	0.0388558224536819	0.374440142556839	1
¦Â.Pinene	K07874	0.383886653330348	0.00706846924294918	0.0348084453490571	0.383886653330348	1
¦Â.Pinene	K07478	0.646380214191928	6.95686188541836e-07	0.000129861421861143	0.646380214191928	1
¦Â.Pinene	K21867	-0.376828915396117	0.00828977953300158	0.0377533558092811	0.376828915396117	-1
¦Â.Pinene	K20725	0.580743251403583	1.50926334762552e-05	0.000939097194078102	0.580743251403583	1
¦Â.Pinene	K13412	0.402453933126555	0.00457138035487807	0.026391474213729	0.402453933126555	1
¦Â.Pinene	K17422	0.433670850912575	0.00207506190327554	0.0187251186795535	0.433670850912575	1
¦Â.Pinene	K22038	0.529058893608293	0.000110619859085401	0.00364394829928379	0.529058893608293	1
¦Â.Pinene	K03515	0.394256099064487	0.00555804241888037	0.0305147426918922	0.394256099064487	1
¦Â.Pinene	K20599	0.42617879064393	0.00252528176066305	0.0204950403763957	0.42617879064393	1
¦Â.Pinene	K01303	0.567279259036743	2.61914961043897e-05	0.00134820501458798	0.567279259036743	1
¦Â.Pinene	K14497	-0.481554888281741	0.000529772156132487	0.00847635449811979	0.481554888281741	-1
¦Â.Pinene	K14488	0.473628505678681	0.000673384645949598	0.0100076343568297	0.473628505678681	1
¦Â.Pinene	K14494	0.422649921676815	0.00276578026977493	0.0212169445352597	0.422649921676815	1
¦Â.Pinene	K14496	0.456201322010312	0.00111864789310236	0.0127845473497412	0.456201322010312	1
¦Â.Pinene	K01772	0.4160807963688	0.00326781695640698	0.0229195733040935	0.4160807963688	1
¦Â.Pinene	K20412	-0.404679835090428	0.00433150498860285	0.0260821805765333	0.404679835090428	-1
¦Â.Pinene	K11649	0.498602039907498	0.000309979784192018	0.00662544436944136	0.498602039907498	1
¦Â.Pinene	K01892	0.463639091987155	0.00090372139368328	0.0112463106769475	0.463639091987155	1
¦Â.Pinene	K14491	-0.454246871505448	0.00118222089188139	0.0131512990418051	0.454246871505448	-1
¦Â.Pinene	K14504	-0.519449511959379	0.000154744080981138	0.00456087817628617	0.519449511959379	-1
¦Â.Pinene	K20772	-0.371725627966751	0.00928286865068448	0.0407187035122104	0.371725627966751	-1
¦Â.Pinene	K12126	-0.413746313821324	0.0034646458266327	0.0236372244543662	0.413746313821324	-1
¦Â.Pinene	K11340	0.50234807004182	0.000274497174761161	0.00662544436944136	0.50234807004182	1
¦Â.Myrcene	K07874	0.537346653910406	8.21355004911078e-05	0.00306639201833469	0.537346653910406	1
¦Â.Myrcene	K07478	0.598197810495269	7.11459873805701e-06	0.000569167899044561	0.598197810495269	1
¦Â.Myrcene	K20725	0.639561397754561	9.90677593680411e-07	0.000138694863115258	0.639561397754561	1
¦Â.Myrcene	K13412	0.38893714266775	0.00629335276995483	0.0332479014261764	0.38893714266775	1
¦Â.Myrcene	K17422	0.377374880087397	0.00818918996730637	0.0377533558092811	0.377374880087397	1
¦Â.Myrcene	K22038	0.411953101982632	0.00362284691060522	0.0238681678816344	0.411953101982632	1
¦Â.Myrcene	K01303	0.442025841276132	0.00165820657843055	0.0172789267839306	0.442025841276132	1
¦Â.Myrcene	K14497	-0.482520901768825	0.000514304877881763	0.00847090387099374	0.482520901768825	-1
¦Â.Myrcene	K20728	0.495440237421989	0.000343103369131785	0.00662544436944136	0.495440237421989	1
¦Â.Myrcene	K14488	0.424383891329584	0.00264519153876994	0.020586760568123	0.424383891329584	1
¦Â.Myrcene	K14496	0.419932691650763	0.00296452298993215	0.0221351049914934	0.419932691650763	1
¦Â.Myrcene	K14505	0.386494411136689	0.00665848455948322	0.0345254754936167	0.386494411136689	1
¦Â.Myrcene	K20412	-0.378731953160208	0.00794372279451558	0.037070706374406	0.378731953160208	-1
¦Â.Myrcene	K11649	0.441103031586621	0.00170026331327194	0.0172789267839306	0.441103031586621	1
¦Â.Myrcene	K01892	0.382423191918255	0.00730801310544564	0.0355868464265179	0.382423191918255	1
¦Â.Myrcene	K14491	-0.419389862421638	0.00300570264101817	0.0221472826180287	0.419389862421638	-1
¦Â.Myrcene	K14495	-0.381391816382919	0.00748103283422186	0.0359073334577515	0.381391816382919	-1
¦Â.Myrcene	K12126	-0.367658236886067	0.0101462999330488	0.0433734958970023	0.367658236886067	-1
¦Á.Terpinene	K14514	0.415965059174465	0.00327733802550487	0.0229195733040935	0.415965059174465	1
¦Á.Terpinene	K07874	0.395805289487499	0.00535849079204508	0.0297104439954975	0.395805289487499	1
¦Á.Terpinene	K07478	0.583111828870175	1.36630017869315e-05	0.000939097194078102	0.583111828870175	1
¦Á.Terpinene	K21867	-0.359724192257996	0.0120308713508687	0.0488209272209164	0.359724192257996	-1
¦Á.Terpinene	K20725	0.512688482470422	0.000194805941134552	0.00519482509692139	0.512688482470422	1
¦Á.Terpinene	K13412	0.393305695402323	0.00568364640878986	0.0307093744402842	0.393305695402323	1
¦Á.Terpinene	K17422	0.404934241798578	0.0043048040812229	0.0260821805765333	0.404934241798578	1
¦Á.Terpinene	K22038	0.390317050300481	0.00609489049686762	0.0325060826499606	0.390317050300481	1
¦Á.Terpinene	K20599	0.361952091333914	0.0114736092226751	0.0472442732698385	0.361952091333914	1
¦Á.Terpinene	K01303	0.497364883948254	0.000322579335837408	0.00662544436944136	0.497364883948254	1
¦Á.Terpinene	K14497	-0.472912333115006	0.000687943470369715	0.0100076343568297	0.472912333115006	-1
¦Á.Terpinene	K14488	0.495734713892704	0.00033988852731591	0.00662544436944136	0.495734713892704	1
¦Á.Terpinene	K14494	0.360213243274661	0.0119065983401793	0.0486693070839445	0.360213243274661	1
¦Á.Terpinene	K14496	0.407488174885606	0.00404465044561019	0.0254494859499068	0.407488174885606	1
¦Á.Terpinene	K20412	-0.424550621467028	0.00263384487032813	0.020586760568123	0.424550621467028	-1
¦Á.Terpinene	K11649	0.467315415924285	0.00081182161218712	0.0108429208412603	0.467315415924285	1
¦Á.Terpinene	K01892	0.441504390044746	0.00168185639175995	0.0172789267839306	0.441504390044746	1
¦Á.Terpinene	K14504	-0.485845015555702	0.000464139991515711	0.00787631500753934	0.485845015555702	-1
¦Á.Terpinene	K04368	-0.380373012961627	0.00765541884302137	0.036330801288915	0.380373012961627	-1
¦Á.Terpinene	K12126	-0.442428153076224	0.00164016279733627	0.0172789267839306	0.442428153076224	-1
¦Á.Terpinene	K11340	0.453785004463222	0.00119770759130725	0.0131512990418051	0.453785004463222	1
o.Cymene	K04733	0.37928507799807	0.0078455161688505	0.0369200760887082	0.37928507799807	1
o.Cymene	K01188	-0.456640342939711	0.00110479504265822	0.0127845473497412	0.456640342939711	-1
o.Cymene	K21867	-0.420486934903828	0.00292299166452588	0.0221199369207364	0.420486934903828	-1
o.Cymene	K04120	0.415709908016204	0.00329841425551494	0.0229195733040935	0.415709908016204	1
o.Cymene	K05391	0.384007820489244	0.0070489452960666	0.0348084453490571	0.384007820489244	1
o.Cymene	K20599	0.366582529228705	0.0103858918184765	0.0435332140975191	0.366582529228705	1
o.Cymene	K13449	0.369622455429921	0.00972106963054701	0.0418753768700486	0.369622455429921	1
o.Cymene	K08956	-0.369676739826371	0.00970953915853073	0.0418753768700486	0.369676739826371	-1
o.Cymene	K14802	0.405613010276453	0.00423426955042067	0.0260821805765333	0.405613010276453	1
¦Ä.Carene	K07478	0.385177165293926	0.00686291903135677	0.0348084453490571	0.385177165293926	1
¦Ä.Carene	K03013	0.366444980063252	0.0104168762304778	0.0435332140975191	0.366444980063252	1
¦Ä.Carene	K14497	-0.381267839680568	0.00750206788313737	0.0359073334577515	0.381267839680568	-1
¦Ä.Carene	K14491	-0.376815552176466	0.00829225493668138	0.0377533558092811	0.376815552176466	-1
¦Ä.Carene	K14489	-0.408524526595926	0.00394308402050117	0.0252609770217505	0.408524526595926	-1
